# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:06:21 / 14:01:15
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
1byr1A2A_12      5.47855e-03  2.06368e-01  3.56617e-01  1.84147e-01  4.70588e-02  1.85185e-02  8.48046e-01  4.17877e-01  7.37055e-03  8.03496e-01  2.93000e+02  7.10000e+01  1.52000e+02  1.52000e+02  1.27000e+02  5.70000e+01  2.84015e-01  7.37036e+00  1.29532e+01 -7.49680e-01  6.57112e-01  7.86293e-02 -6.35518e-01 -7.47959e-01  1.91506e-01  1.84652e-01  9.35980e-02  9.78337e-01
6kyzA1C1_21      5.40281e-03  3.46184e-01  3.42589e-01  1.86180e-01  4.00000e-01  0.00000e+00  7.33338e-07  0.00000e+00  1.68560e-01  1.63286e-02  2.93000e+02  7.10000e+01  1.07000e+02  1.80000e+02  1.06000e+02  5.90000e+01  1.57405e-01 -3.07843e+01 -8.95550e+00  7.61025e-01 -4.51667e-02  6.47149e-01  3.15976e-01 -8.45433e-01 -4.30583e-01  5.66569e-01  5.32168e-01 -6.29124e-01
1ku20A0B_21      5.38804e-03  2.17617e-01  3.58198e-01  1.08165e-02  7.61905e-02  2.00000e-01  8.09718e-01  2.34157e-01  0.00000e+00  6.52178e-01  2.93000e+02  7.10000e+01  2.40000e+02  2.40000e+02  1.78000e+02  5.80000e+01 -1.12278e+01  7.46024e+00  2.83093e+01  4.74719e-01 -5.52985e-01 -6.84726e-01  7.12577e-01  6.98116e-01 -6.97718e-02  5.16601e-01 -4.54798e-01  7.25453e-01
1vll0A0B_12      5.35854e-03  2.52191e-01  4.56498e-01  1.18725e-01  6.79612e-02  7.14286e-02  1.52765e-01  4.21585e-02  1.72063e-01  1.76186e-01  2.93000e+02  7.10000e+01  3.21000e+02  3.21000e+02  2.07000e+02  7.00000e+01  1.64232e+01  2.20840e+01 -3.05967e+00 -7.79699e-01  5.91433e-01  2.05610e-01  5.91350e-01  5.87575e-01  5.52323e-01  2.05850e-01  5.52233e-01 -8.07876e-01
3kxe1C1D_21      5.32970e-03  9.70193e-02  3.12339e-01  1.05025e-01  4.76190e-02  1.14286e-01  8.78540e-01  3.23990e-01  3.33487e-08  8.52795e-01  2.93000e+02  7.10000e+01  7.40000e+01  7.50000e+01  5.90000e+01  3.50000e+01 -6.41005e+00  4.65167e+00  2.02501e+01  2.31007e-01  9.34077e-01 -2.72279e-01  7.78211e-01 -3.45354e-01 -5.24517e-01 -5.83972e-01 -9.07236e-02 -8.06689e-01
6b0sL1C1_12      5.31091e-03  3.61615e-01  2.96943e-01  2.05575e-01  3.24324e-01  0.00000e+00  7.77483e-08  0.00000e+00  1.69102e-01  1.31375e-02  2.93000e+02  7.10000e+01  2.10000e+02  6.50000e+01  1.29000e+02  5.30000e+01  6.73550e+00 -3.06539e+01 -1.48315e+01 -7.53398e-01 -6.01963e-01 -2.64635e-01  4.27849e-01 -1.43146e-01 -8.92443e-01  4.99336e-01 -7.85589e-01  3.65395e-01
1e7d0A0B_12      5.29874e-03  2.06473e-01  4.01274e-01  1.36206e-01  2.83019e-02  6.55738e-02  9.13329e-01  4.57585e-01  0.00000e+00  9.15132e-01  2.93000e+02  7.10000e+01  1.57000e+02  1.57000e+02  1.19000e+02  6.20000e+01 -1.26095e+01  4.34638e-01  2.09249e+01 -6.15607e-01 -6.17734e-01  4.89318e-01  1.44958e-01 -6.99089e-01 -7.00186e-01  7.74606e-01 -3.60109e-01  5.19910e-01
5ot2D1G1_21      5.24435e-03  1.66695e-01  3.42357e-01  1.31726e-01  4.05405e-02  2.63158e-02  9.25790e-01  4.06725e-01  1.86683e-07  8.68886e-01  2.93000e+02  7.10000e+01  1.71000e+02  1.75000e+02  9.10000e+01  5.10000e+01 -2.50890e+00 -2.20679e+00  1.89835e+01  3.00050e-01 -6.93119e-01  6.55405e-01 -6.76744e-01  3.29556e-01  6.58339e-01 -6.72300e-01 -6.41076e-01 -3.70181e-01
5o04B1F1_21      5.19394e-03  3.28647e-01  3.32934e-01  1.45594e-01  9.09091e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  1.01000e+02  3.15000e+02  1.01000e+02  6.80000e+01  2.69369e+01 -2.25397e+01 -1.93153e+01  4.22300e-01  8.14184e-01 -3.98456e-01  7.54271e-01 -7.18364e-02  6.52621e-01  5.02730e-01 -5.76146e-01 -6.44452e-01
6s99B1C1_12      5.18813e-03  1.59544e-01  3.23926e-01  1.22512e-01  5.47945e-02  6.25000e-02  7.34300e-01  2.51823e-01  1.91667e-02  6.16115e-01  2.93000e+02  7.10000e+01  1.05000e+02  1.05000e+02  1.01000e+02  5.70000e+01  6.57150e+00  9.60750e+00  1.16615e+01 -5.32062e-01 -8.40342e-01  1.03613e-01  2.64836e-01 -4.89375e-02  9.63051e-01 -8.04222e-01  5.39843e-01  2.48591e-01
4sgb0E0I_12      5.12090e-03  2.26312e-01  2.29517e-01  8.01001e-02  2.66667e-02  3.12500e-02  7.84916e-01  3.95349e-01  2.73383e-01  7.23445e-01  2.93000e+02  7.10000e+01  1.85000e+02  5.10000e+01  1.57000e+02  4.50000e+01  1.22706e+01 -1.04619e+01 -1.11962e+01 -1.78099e-01 -1.60435e-01 -9.70846e-01 -3.97928e-01  9.14090e-01 -7.80571e-02  8.99963e-01  3.72425e-01 -2.26640e-01
6vfsA1F1_21      5.07007e-03  2.45892e-01  3.00214e-01  4.41601e-02  6.25000e-02  0.00000e+00  9.04112e-01  3.08166e-01  0.00000e+00  7.42069e-01  2.93000e+02  7.10000e+01  3.02000e+02  2.95000e+02  1.78000e+02  6.00000e+01 -7.67982e+00  4.49057e+00  2.22237e+01 -9.89099e-01  1.41688e-01  4.00976e-02 -1.51464e-02 -3.68755e-01  9.29403e-01  1.46471e-01  9.18664e-01  3.66882e-01
1u4r0A0B_12      5.06175e-03  1.00819e-01  6.71832e-01  2.14217e-01  8.57143e-02  1.80000e-01  1.41893e-01  2.51321e-01  3.51513e-01  1.22886e-01  2.93000e+02  7.10000e+01  6.20000e+01  6.80000e+01  4.40000e+01  6.50000e+01  1.50297e+01 -1.87524e+01 -4.77891e-01 -4.96092e-02  9.72413e-01  2.27932e-01  6.99491e-01  1.96724e-01 -6.87031e-01 -7.12917e-01  1.25353e-01 -6.89953e-01
1eku0A0B_12      5.03696e-03  2.27193e-01  4.30994e-01  1.03429e-01  2.19780e-02  1.00000e-01  2.05119e-01  1.02726e-01  2.42891e-01  2.60055e-01  2.93000e+02  7.10000e+01  2.52000e+02  2.54000e+02  1.88000e+02  7.10000e+01  1.45454e+01 -1.69414e+01 -1.65842e+01 -3.19870e-01  3.16330e-01 -8.93095e-01 -2.69651e-01  8.73243e-01  4.05876e-01  9.08280e-01  3.70651e-01 -1.94025e-01
2j7z0A0B_21      4.98976e-03  1.10841e-01  5.97726e-01  1.49116e-01  3.44828e-02  2.63158e-01  8.20582e-01  4.48580e-01  0.00000e+00  7.41859e-01  2.93000e+02  7.10000e+01  6.80000e+01  6.80000e+01  6.70000e+01  6.20000e+01  2.11586e+00 -7.72716e+00  1.19089e+01  5.44621e-01  4.68617e-01 -6.95547e-01 -6.19587e-01 -3.34130e-01 -7.10260e-01 -5.65243e-01  8.17775e-01  1.08375e-01
6vocA10C6_12     4.95983e-03  2.46791e-01  2.71102e-01  1.80589e-01  5.92593e-02  1.01695e-01  8.78366e-01  4.50102e-01  3.35113e-03  8.70709e-01  2.93000e+02  7.10000e+01  1.49000e+02  1.64000e+02  1.35000e+02  5.90000e+01 -6.15575e+00 -1.83377e+00  1.83247e+01  2.40324e-01  9.50961e-01  1.94726e-01  3.80895e-01  9.21315e-02 -9.20017e-01 -8.92840e-01  2.95272e-01 -3.40074e-01
2zch1P1H_21      4.95275e-03  3.95319e-01  3.43331e-01  1.39673e-01  3.44262e-01  1.42857e-01  1.37716e-05  0.00000e+00  1.65259e-01  1.71687e-02  2.93000e+02  7.10000e+01  2.29000e+02  2.37000e+02  2.07000e+02  6.70000e+01  1.18208e+01 -2.16560e+01 -2.21795e+01  4.16140e-01  5.78866e-01 -7.01243e-01 -8.36820e-01 -5.79164e-02 -5.44405e-01 -3.55751e-01  8.13363e-01  4.60305e-01
6rqmB1A1_12      4.94140e-03  3.82450e-01  3.24388e-01  1.47277e-01  5.00000e-01  2.43902e-02  5.56252e-01  3.20928e-01  1.02280e-01  4.22512e-01  2.93000e+02  7.10000e+01  1.28000e+02  1.11000e+02  1.16000e+02  5.10000e+01  7.74945e+00 -1.72601e+01  7.39441e+00  3.15998e-01  8.57338e-01  4.06346e-01  5.13617e-01  2.05521e-01 -8.33042e-01 -7.97711e-01  4.71946e-01 -3.75399e-01
6xkrL1P1_12      4.90617e-03  3.79127e-01  3.08578e-01  1.79739e-01  6.59574e-01  6.45161e-02  2.69015e-02  9.36832e-02  2.23175e-01  6.58887e-02  2.93000e+02  7.10000e+01  2.20000e+02  1.13000e+02  1.45000e+02  6.60000e+01  8.07923e+00 -2.39886e+01  7.44296e+00  9.69848e-02  1.39123e-01  9.85514e-01 -4.01244e-02  9.89924e-01 -1.35797e-01 -9.94477e-01 -2.63730e-02  1.01590e-01
5n6nA1C1_12      4.83356e-03  2.37614e-01  4.43086e-01  7.38786e-02  5.10204e-02  8.00000e-02  3.82653e-01  1.16495e-01  9.24055e-02  3.61640e-01  2.93000e+02  7.10000e+01  2.29000e+02  6.95000e+02  1.60000e+02  6.90000e+01 -1.49996e+01  1.40775e+01 -3.29337e+00  1.31930e-01  3.75045e-01 -9.17571e-01 -4.75242e-01 -7.88410e-01 -3.90583e-01 -8.69908e-01  4.87598e-01  7.42222e-02
6hw2A1B1_12      4.82235e-03  1.80200e-01  4.39123e-01  2.48092e-01  4.54545e-02  8.88889e-02  7.41519e-04  0.00000e+00  1.28117e-01  2.60624e-02  2.93000e+02  7.10000e+01  1.27000e+02  6.90000e+01  1.01000e+02  6.00000e+01 -3.06109e+01 -7.34935e+00  7.66696e+00 -9.08290e-02 -8.94542e-01 -4.37658e-01  8.44066e-01 -3.02373e-01  4.42857e-01 -5.28490e-01 -3.29188e-01  7.82517e-01
6umxA1H1_21      4.81953e-03  4.08973e-01  3.58894e-01  1.36646e-01  6.08696e-01  0.00000e+00  3.64194e-03  6.79045e-02  2.28554e-01  4.21166e-02  2.93000e+02  7.10000e+01  2.26000e+02  2.79000e+02  1.64000e+02  6.90000e+01  1.06701e+01 -2.58349e+01 -3.52195e+00  2.74968e-02  6.18304e-01 -7.85458e-01  1.59549e-02 -7.85926e-01 -6.18115e-01 -9.99495e-01  4.46423e-03 -3.14754e-02
6gkdQ1S1_12      4.80501e-03  3.91575e-01  3.03850e-01  1.18340e-01  6.59091e-01  4.34783e-02  6.61779e-01  3.00782e-01  2.12270e-09  4.18369e-01  2.93000e+02  7.10000e+01  1.23000e+02  1.23000e+02  1.17000e+02  6.50000e+01  6.70098e+00  1.76860e+00  1.79603e+01 -5.86915e-01 -1.30616e-01  7.99044e-01  7.43081e-01 -4.78782e-01  4.67545e-01  3.21498e-01  8.68163e-01  3.78063e-01
5m13A1B1_21      4.72841e-03  3.85837e-01  3.22011e-01  1.31542e-01  6.66667e-01  7.69231e-02  7.95003e-06  1.55189e-02  1.71341e-01  2.33096e-02  2.93000e+02  7.10000e+01  1.26000e+02  3.66000e+02  1.18000e+02  5.90000e+01  9.49075e+00  3.49067e+01  1.41524e+01  2.43489e-01  5.67443e-01  7.86589e-01  9.62353e-01 -4.03432e-02 -2.68793e-01 -1.20791e-01  8.22424e-01 -5.55903e-01
3ayh1A1B_12      4.68859e-03  1.79118e-01  2.73959e-01  8.27685e-02  4.12371e-02  6.52174e-02  6.93946e-01  2.08099e-01  5.25180e-03  6.66875e-01  2.93000e+02  7.10000e+01  1.34000e+02  1.83000e+02  1.20000e+02  5.70000e+01  9.00162e+00  7.70447e-01  1.82540e+01  1.15443e-01 -9.86452e-01 -1.16553e-01  6.71367e-01  1.63966e-01 -7.22760e-01  7.32079e-01  5.18826e-03  6.81200e-01
6ppqA1D1_21      4.64261e-03  1.25610e-01  3.25186e-01  1.56279e-01  8.51064e-02  4.65116e-02  7.79092e-01  3.30029e-01  8.83732e-03  7.25977e-01  2.93000e+02  7.10000e+01  8.20000e+01  6.90000e+01  7.40000e+01  5.70000e+01  1.24321e+01  2.69010e+00  1.13597e+01 -7.78254e-01 -4.62184e-01 -4.25097e-01  6.26973e-01 -6.09659e-01 -4.84995e-01 -3.50077e-02 -6.43973e-01  7.64247e-01
1jtp0A0L_12      4.63613e-03  3.86356e-01  3.25361e-01  1.06045e-01  4.61538e-01  4.65116e-02  7.93632e-03  1.76684e-02  2.26519e-01  4.36033e-02  2.93000e+02  7.10000e+01  1.35000e+02  1.29000e+02  1.19000e+02  6.70000e+01  1.34558e+01 -2.42437e+01 -1.23093e+01 -3.52443e-01  7.86887e-01 -5.06549e-01 -1.79646e-01 -5.88103e-01 -7.88582e-01 -9.18428e-01 -1.86931e-01  3.48635e-01
3lz81A1B_12      4.59366e-03  2.16659e-01  3.12043e-01  1.70627e-01  6.94444e-02  0.00000e+00  7.88046e-01  3.73358e-01  0.00000e+00  7.42730e-01  2.93000e+02  7.10000e+01  1.86000e+02  1.87000e+02  1.49000e+02  7.10000e+01 -1.56973e+01 -3.26490e+00  2.18225e+01  9.50461e-01  2.70609e-01  1.52954e-01  2.26452e-01 -2.65711e-01 -9.37079e-01 -2.12941e-01  9.25294e-01 -3.13828e-01
6rc2A2A4_12      4.57274e-03  2.54848e-01  3.95723e-01  4.72973e-02  8.86076e-02  1.00000e-01  3.78985e-01  1.62958e-01  2.33156e-01  3.24521e-01  2.93000e+02  7.10000e+01  2.61000e+02  2.61000e+02  2.01000e+02  6.60000e+01  7.04701e+00 -2.04049e+01 -8.50345e+00 -8.80086e-01 -1.25600e-01 -4.57902e-01  8.67412e-02  9.05621e-01 -4.15123e-01  4.66825e-01 -4.05062e-01 -7.86129e-01
6rc2A1A3_12      4.57274e-03  2.54848e-01  3.95723e-01  4.72973e-02  8.86076e-02  1.00000e-01  3.78985e-01  1.62958e-01  2.33156e-01  3.24521e-01  2.93000e+02  7.10000e+01  2.61000e+02  2.61000e+02  2.01000e+02  6.60000e+01  7.04701e+00 -2.04049e+01 -8.50345e+00 -8.80086e-01 -1.25600e-01 -4.57902e-01  8.67412e-02  9.05621e-01 -4.15123e-01  4.66825e-01 -4.05062e-01 -7.86129e-01
1udv0A0B_21      4.55910e-03  1.44573e-01  4.03282e-01  9.68767e-02  1.00000e-01  1.85185e-01  5.85078e-01  2.32225e-01  8.22733e-02  5.15635e-01  2.93000e+02  7.10000e+01  8.60000e+01  8.80000e+01  6.20000e+01  4.50000e+01  2.92509e+00 -1.94918e+01 -7.80853e+00  7.92040e-01 -9.51460e-03 -6.10395e-01  2.41986e-01  9.22862e-01  2.99612e-01  5.60460e-01 -3.85012e-01  7.33246e-01
6p9hB1C1_21      4.54411e-03  3.82847e-01  4.06726e-01  1.01806e-01  2.72727e-01  1.73913e-01  6.34406e-08  0.00000e+00  1.70486e-01  1.32465e-02  2.93000e+02  7.10000e+01  2.13000e+02  1.14000e+02  2.06000e+02  5.80000e+01  2.25846e+01 -2.84291e+01 -9.38172e+00 -4.36994e-01 -4.20892e-01  7.94913e-01 -8.77885e-01  7.15538e-03 -4.78818e-01  1.95843e-01 -9.07083e-01 -3.72621e-01
6l3qA1B1_21      4.51036e-03  1.59787e-01  4.21148e-01  6.49966e-02  1.33333e-01  7.14286e-02  8.80453e-01  3.82945e-01  0.00000e+00  8.27497e-01  2.93000e+02  7.10000e+01  1.29000e+02  1.22000e+02  1.05000e+02  5.00000e+01  2.63147e+00  1.47535e+00  1.24650e+01  9.17874e-01 -5.67902e-02 -3.92788e-01 -3.90464e-01 -3.06360e-01 -8.68148e-01 -7.10323e-02  9.50220e-01 -3.03374e-01
3k7u1A1C_12      4.47923e-03  3.79416e-01  4.42244e-01  2.19149e-01  5.80000e-01  1.42857e-01  5.73407e-02  1.35371e-01  5.80996e-02  1.36630e-01  2.93000e+02  7.10000e+01  1.19000e+02  9.80000e+01  1.14000e+02  5.20000e+01  7.81864e+00 -8.40153e+00 -2.68686e+01  2.15030e-01  8.86601e-01  4.09513e-01 -8.94739e-01  3.46907e-01 -2.81243e-01 -3.91414e-01 -3.05931e-01  8.67872e-01
3f1p1A1B_12      4.47469e-03  1.91101e-01  3.31560e-01  8.53830e-02  7.01754e-02  9.52381e-02  8.43132e-01  3.33382e-01  0.00000e+00  7.35042e-01  2.93000e+02  7.10000e+01  1.14000e+02  1.11000e+02  8.90000e+01  4.80000e+01 -4.29433e+00  4.73232e+00 -1.44209e+01 -4.42805e-01  1.63095e-01 -8.81660e-01  5.24838e-02  9.86346e-01  1.56101e-01  8.95081e-01  2.28494e-02 -4.45319e-01
6t1dA1B1_12      4.44910e-03  3.53426e-01  3.94621e-01  1.75887e-01  9.09091e-02  3.57143e-02  2.47612e-03  1.85415e-02  1.44417e-01  5.10765e-02  2.93000e+02  7.10000e+01  3.38000e+02  3.38000e+02  2.21000e+02  7.10000e+01 -1.83790e+01 -2.65085e+01 -1.59364e+01 -2.14607e-01  5.13111e-01  8.31060e-01 -6.33843e-01  5.74203e-01 -5.18202e-01 -7.43093e-01 -6.37972e-01  2.02003e-01
1yhu0B0C_12      4.43359e-03  1.79761e-01  3.07149e-01  5.52381e-02  2.70270e-02  3.70370e-02  5.71709e-01  2.49732e-01  1.50891e-01  7.42014e-01  2.93000e+02  7.10000e+01  1.44000e+02  1.48000e+02  8.60000e+01  6.10000e+01  2.74383e+01 -7.16313e+00  2.68685e+01 -3.31499e-01  1.99729e-01 -9.22072e-01  6.32604e-01 -6.78023e-01 -3.74296e-01 -6.99944e-01 -7.07385e-01  9.84140e-02
1ty00A0B_12      4.42765e-03  2.42758e-01  4.04020e-01  1.25704e-01  7.69231e-02  2.32558e-02  2.11843e-01  1.19588e-01  1.42992e-01  3.99198e-01  2.93000e+02  7.10000e+01  2.11000e+02  2.07000e+02  1.65000e+02  6.10000e+01 -7.29011e+00  2.33018e+01  8.59850e-01 -7.16140e-01 -5.75016e-01  3.95600e-01 -2.58960e-01  7.45245e-01  6.14451e-01 -6.48138e-01  3.37588e-01 -6.82606e-01
5y62A1B1_12      4.41883e-03  1.96629e-01  3.45264e-01  8.16078e-02  3.57143e-02  5.71429e-02  4.12292e-01  1.96420e-01  2.83279e-01  3.52943e-01  2.93000e+02  7.10000e+01  1.53000e+02  1.48000e+02  1.24000e+02  4.70000e+01  1.30773e+01 -1.81069e+01 -8.31764e-01  6.93517e-02 -9.39416e-01 -3.35689e-01  6.56391e-01  2.96368e-01 -6.93770e-01  7.51226e-01 -1.72229e-01  6.37178e-01
4j4dA1B1_21      4.40662e-03  1.38846e-01  3.52636e-01  1.78457e-01  8.82353e-02  7.40741e-02  7.15955e-01  3.30340e-01  3.99284e-03  6.70604e-01  2.93000e+02  7.10000e+01  1.01000e+02  1.01000e+02  6.80000e+01  5.40000e+01 -2.29017e+01  1.37067e+00  2.15068e+01 -5.06374e-01  6.79893e-01  5.30406e-01  5.36720e-01  7.29928e-01 -4.23245e-01 -6.74920e-01  7.03592e-02 -7.34529e-01
6jhcA1A2_12      4.40558e-03  2.32844e-01  4.82268e-01  1.07485e-01  6.15385e-02  0.00000e+00  4.52431e-01  2.87607e-01  2.63700e-01  3.32591e-01  2.93000e+02  7.10000e+01  1.62000e+02  1.62000e+02  1.16000e+02  6.60000e+01  4.78616e+00 -1.72568e+01 -1.17131e+01  5.79171e-02 -5.65082e-01  8.22999e-01  5.15755e-01 -6.88911e-01 -5.09311e-01  8.54776e-01  4.53964e-01  2.51544e-01
1f460A0B_21      4.38733e-03  2.38205e-01  3.90487e-01  2.22222e-01  4.87805e-02  0.00000e+00  9.83299e-06  0.00000e+00  1.54967e-01  1.17097e-02  2.93000e+02  7.10000e+01  1.40000e+02  1.39000e+02  9.90000e+01  4.30000e+01  2.57962e+01  1.71135e+01 -2.05277e+01  3.53041e-01  2.60024e-01 -8.98749e-01 -2.00656e-01 -9.17210e-01 -3.44185e-01 -9.13838e-01  3.01851e-01 -2.71637e-01
3vz9B1D1_12      4.33979e-03  1.67618e-01  3.16374e-01  1.20565e-01  4.16667e-02  7.84314e-02  8.56680e-01  3.94200e-01  8.48503e-03  8.64936e-01  2.93000e+02  7.10000e+01  1.03000e+02  6.00000e+01  8.10000e+01  5.30000e+01 -8.97200e+00  1.22895e+01 -3.14805e+00  1.70537e-01 -4.77193e-01  8.62093e-01  8.19747e-01  5.54173e-01  1.44590e-01 -5.46746e-01  6.82040e-01  4.85685e-01
3p7j1A1B_21      4.33394e-03  1.18907e-01  4.30002e-01  2.43636e-01  2.56410e-02  2.94118e-02  2.50225e-05  0.00000e+00  1.68895e-01  2.45458e-02  2.93000e+02  7.10000e+01  6.10000e+01  5.90000e+01  5.90000e+01  5.20000e+01 -1.14121e+01 -3.00752e+01  1.37545e+01 -9.39246e-01  2.75471e-01 -2.04774e-01 -2.19271e-01 -2.25520e-02  9.75403e-01  2.64077e-01  9.61045e-01  8.15847e-02
6t0qA1A2_12      4.29489e-03  3.55107e-01  4.02530e-01  1.75141e-01  8.00000e-02  8.00000e-02  1.97955e-03  2.92535e-02  1.43043e-01  5.10485e-02  2.93000e+02  7.10000e+01  3.40000e+02  3.40000e+02  2.21000e+02  7.00000e+01 -1.80521e+01 -2.75975e+01 -1.46183e+01 -5.06876e-02  5.21982e-01  8.51449e-01 -5.72545e-01  6.83352e-01 -4.53015e-01 -8.18305e-01 -5.10455e-01  2.64221e-01
3k331C1D_21      4.27130e-03  1.13655e-01  2.89099e-01  2.10744e-01  3.92157e-02  1.25000e-01  6.88524e-01  2.63911e-01  0.00000e+00  4.86492e-01  2.93000e+02  7.10000e+01  7.10000e+01  7.30000e+01  6.20000e+01  4.00000e+01 -1.10621e+01  8.98480e+00  2.20432e+01 -9.80890e-01  1.71883e-01 -9.11626e-02  1.49083e-01  3.62932e-01 -9.19812e-01 -1.25015e-01 -9.15826e-01 -3.81621e-01
1vdg0A0B_21      4.26630e-03  3.68051e-01  3.37722e-01  1.29285e-01  1.04167e-01  4.08163e-02  3.37138e-01  1.97232e-01  1.29175e-01  3.69980e-01  2.93000e+02  7.10000e+01  1.87000e+02  1.87000e+02  1.53000e+02  6.70000e+01  9.56227e+00 -1.42938e+01  1.97957e+01 -5.14449e-01 -5.27527e-01  6.76060e-01 -3.64292e-01  8.48157e-01  3.84605e-01 -7.76295e-01 -4.84235e-02 -6.28508e-01
2y9m1A1B_21      4.24960e-03  1.82903e-01  3.44623e-01  1.14035e-01  0.00000e+00  1.56250e-01  4.36697e-01  1.54107e-01  5.71683e-02  5.03124e-01  2.93000e+02  7.10000e+01  1.17000e+02  1.65000e+02  1.05000e+02  6.20000e+01  1.92544e+00  1.30278e+01  1.65728e+01  3.20055e-01  6.04365e-01  7.29594e-01  9.41964e-02 -7.86586e-01  6.10253e-01  9.42704e-01 -1.26590e-01 -3.08680e-01
1jhl0H0A_12      4.23048e-03  3.75673e-01  3.26148e-01  1.70354e-01  4.25000e-01  5.00000e-02  3.44851e-04  6.42678e-02  2.11261e-01  2.83776e-02  2.93000e+02  7.10000e+01  1.16000e+02  1.29000e+02  1.15000e+02  6.90000e+01  1.69627e+01 -2.58795e+01 -1.55583e+01 -7.37359e-02  2.36592e-01 -9.68807e-01 -3.21895e-02 -9.71510e-01 -2.34802e-01 -9.96758e-01  1.38720e-02  7.92509e-02
1oki0A0B_12      4.22714e-03  2.43470e-01  3.06689e-01  1.19310e-01  8.69565e-02  1.36364e-01  7.50797e-01  3.36876e-01  1.72421e-03  6.97721e-01  2.93000e+02  7.10000e+01  1.82000e+02  1.82000e+02  1.44000e+02  5.50000e+01 -8.75999e+00  9.00973e+00  1.48273e+01  4.98165e-01  8.57276e-01  1.30041e-01  4.10568e-01 -3.65313e-01  8.35452e-01  7.63718e-01 -3.62802e-01 -5.33956e-01
6pzqA1D1_12      4.21388e-03  1.66892e-01  3.33013e-01  1.44029e-01  5.15464e-02  8.88889e-02  8.08406e-01  3.81150e-01  6.66118e-04  7.90521e-01  2.93000e+02  7.10000e+01  1.57000e+02  1.56000e+02  1.33000e+02  4.50000e+01 -8.58282e+00  7.66818e+00  4.00331e+00 -8.43318e-01 -2.83162e-01  4.56764e-01 -2.60741e-01  9.58776e-01  1.12971e-01 -4.69924e-01 -2.38262e-02 -8.82385e-01
6nfcB1G1_12      4.18122e-03  1.73292e-01  3.77916e-01  1.39474e-01  5.45455e-02  1.50000e-01  4.05932e-01  1.47116e-01  5.32624e-02  3.93991e-01  2.93000e+02  7.10000e+01  1.20000e+02  1.20000e+02  1.01000e+02  4.50000e+01  4.92544e+00  1.51825e+01  1.18084e+01 -6.15987e-01  6.48493e-01  4.47232e-01  7.14394e-01  6.99111e-01 -2.97648e-02 -3.31967e-01  3.01165e-01 -8.93922e-01
3vraB1D1_12      4.13567e-03  2.45357e-01  3.45242e-01  7.73081e-02  6.66667e-02  1.11111e-01  7.93720e-01  2.77147e-01  0.00000e+00  4.79608e-01  2.93000e+02  7.10000e+01  2.49000e+02  1.29000e+02  1.76000e+02  5.30000e+01 -1.67897e+01  3.66218e+00  2.64228e+01 -2.18504e-01  9.73345e-01  6.96821e-02 -8.06945e-01 -1.40072e-01 -5.73777e-01 -5.48722e-01 -1.81602e-01  8.16042e-01
5fmnA1B1_12      4.12722e-03  1.43064e-01  3.32831e-01  1.38942e-01  8.92857e-02  9.75610e-02  4.09197e-01  1.97147e-01  1.43013e-01  5.00861e-01  2.93000e+02  7.10000e+01  8.60000e+01  8.90000e+01  6.50000e+01  4.40000e+01  5.21910e+00  1.62168e+01  9.89302e+00  9.51469e-01 -3.04929e-01 -4.15378e-02 -2.12004e-01 -5.51626e-01 -8.06699e-01  2.23072e-01  7.76355e-01 -5.89501e-01
3tjr1A1B_21      4.11905e-03  2.76779e-01  4.45970e-01  9.51206e-02  6.60377e-02  3.77358e-02  6.50594e-01  2.95057e-01  7.88265e-05  5.55132e-01  2.93000e+02  7.10000e+01  2.65000e+02  2.56000e+02  1.87000e+02  5.60000e+01 -1.19145e+01  5.42444e+00  1.81398e+01  5.75378e-01 -4.39188e-02 -8.16708e-01 -4.86478e-01  7.84338e-01 -3.84906e-01  6.57479e-01  6.18777e-01  4.29925e-01
6rpjA1B1_21      4.08828e-03  3.80666e-01  2.99664e-01  8.15789e-02  7.09677e-01  1.11111e-01  1.11615e-04  0.00000e+00  1.86115e-01  2.40439e-02  2.93000e+02  7.10000e+01  1.25000e+02  1.18000e+02  1.16000e+02  5.10000e+01  1.20623e+01 -2.32391e+01 -1.88183e+01 -1.39623e-02 -7.25889e-01  6.87670e-01  4.24580e-01  6.18353e-01  6.61340e-01 -9.05283e-01  3.01205e-01  2.99564e-01
